Point ID,Activation,Points_0,Points_1,Points_2
873,8,85.364,83.369,230.27
874,8,85.096,83.48,231.08
875,8,85.355,83.358,231.08
876,8,84.818,83.607,231.08
877,8,85.097,83.48,231.48
878,8,84.818,83.607,231.48
879,8,85.1,83.484,231.88
880,8,85.359,83.363,231.88
881,7,81.569,84.77,233.48
882,7,81.274,84.86,233.47
883,7,81.267,84.847,233.87
884,8,84.211,83.871,232.28
885,8,84.511,83.749,232.28
886,8,83.956,83.976,232.68
887,8,84.216,83.876,232.68
888,8,84.517,83.755,232.68
889,8,83.96,83.979,233.07
890,8,84.221,83.881,233.07
891,8,83.36,84.197,235.07
892,8,83.7,84.093,235.07
893,8,85.187,83.583,234.88
894,8,85.439,83.497,235.04
895,8,85.22,83.592,235.2
896,5,75.75,84.589,239.48
897,5,75.746,84.486,239.83
898,5,76.153,84.576,239.48
899,5,76.151,84.478,239.83
900,7,78.579,84.687,238.76
901,7,78.976,84.672,238.73
902,7,78.56,84.621,239.09
903,7,78.956,84.609,239.09
904,8,76.956,84.13,241.49
905,8,77.365,84.145,241.48
906,8,82.773,84.356,236.68
907,8,83.046,84.287,236.68
908,8,80.254,84.74,237.58
909,8,80.358,84.764,237.29
910,8,80.046,84.795,237.37
911,8,80.135,84.823,237.07
912,8,82.778,84.353,237.08
913,8,83.052,84.288,237.08
914,8,83.352,84.2,235.48
915,8,83.7,84.098,235.48
916,8,84.381,83.956,237.01
917,8,84.08,84.036,237.06
918,8,84.399,83.967,237.28
919,8,84.147,84.04,237.46
920,8,82.124,84.459,238.68
921,8,81.736,84.493,239.08
922,8,82.128,84.454,239.08
923,8,82.134,84.453,239.47
924,0,64.53,87.771,240.71
925,0,64.123,87.814,241.12
926,0,64.428,87.668,241.06
927,0,64.246,87.884,240.83
928,1,65.764,87.085,240.34
929,1,65.604,87.282,240.18
930,1,65.525,87.197,240.48
931,3,62.789,88.395,240.92
932,3,62.948,88.264,241.12
933,3,63.089,88.361,240.85
934,2,68.593,86.264,238.33
935,2,68.947,86.118,238.28
936,3,71.617,85.982,236.53
937,3,71.801,85.851,236.73
938,3,71.941,85.935,236.45
939,2,68.541,86.115,238.68
940,2,69.004,85.867,238.74
941,2,68.313,85.525,240.34
942,2,68.592,85.405,240.31
943,2,68.201,85.458,240.72
944,2,68.546,85.298,240.7
945,2,69.019,85.063,240.75
946,2,69.12,85.11,240.46
947,5,76.249,85.936,234.37
948,5,76.604,85.882,234.33
949,5,76.202,85.868,234.73
950,5,76.571,85.816,234.69
951,6,79.709,85.312,233.07
952,5,77.816,85.517,235.16
953,5,77.936,85.546,234.86
954,5,77.621,85.586,234.95
955,5,76.944,85.752,234.68
956,5,77.327,85.69,234.64
957,5,76.962,85.671,235.09
958,5,77.325,85.627,235
959,6,80.354,85.138,233.07
960,6,80.055,85.221,233.06
961,6,80.331,85.125,233.49
962,7,80.939,84.959,233.47
963,2,66.203,84.662,245.92
964,2,65.903,84.72,246.02
965,3,65.583,84.789,246.11
966,2,66.017,84.826,245.74
967,2,65.715,84.886,245.84
968,3,65.096,84.758,246.46
969,3,64.788,84.828,246.53
970,3,65.291,84.861,246.17
971,3,64.937,84.933,246.27
972,3,66.983,83.869,246.79
973,3,66.707,83.934,246.84
974,3,66.907,84.047,246.55
975,2,67.751,84.605,244.71
976,3,68.096,84.469,244.67
977,4,69.595,84.007,243.76
978,4,69.324,84.103,243.9
979,4,69.531,83.952,244.06
980,3,67.721,84.489,245.07
981,2,68.189,84.258,245.15
982,3,69.006,83.531,245.95
983,3,68.612,83.513,246.33
984,3,68.95,83.403,246.27
985,3,68.73,83.604,246.06
986,3,67.342,83.315,247.42
987,3,67.629,83.269,247.34
988,3,67.784,83.389,247.08
989,3,68.571,83.084,247.12
990,3,68.944,82.983,247.08
991,3,68.987,83.109,246.82
992,3,68.717,83.179,246.87
993,3,67.31,83.648,246.95
994,3,66.65,82.411,252.8
995,3,66.956,82.446,252.72
996,3,66.517,82.48,253.08
997,3,66.929,82.559,253.08
998,3,68.197,82.302,248.78
999,3,68.583,82.26,248.78
1000,3,68.614,82.358,248.5
1001,3,68.172,82.193,249.13
1002,3,68.566,82.17,249.11
1003,3,68.977,82.328,248.47
1004,3,68.917,82.445,248.18
1005,3,68.534,82.113,250.3
1006,3,68.132,82.148,250.7
1007,3,68.518,82.184,250.68
1008,3,68.49,82.267,251.02
1009,4,69.705,82.242,250.22
1010,4,70.067,82.323,250.2
1011,4,69.675,82.32,250.53
1012,4,69.772,82.444,250.8
1013,5,72.161,83.268,251.13
1014,5,72.537,83.372,251.09
1015,5,72.89,83.469,251.04
1016,3,68.879,83.063,253.04
1017,3,69.075,83.181,253.24
1018,3,68.762,83.119,253.33
1019,5,70.177,83.753,254.3
1020,5,70.954,83.291,251.94
1021,5,71.331,83.383,251.91
1022,5,70.915,83.424,252.27
1023,5,70.884,83.528,252.54
1024,5,71.274,83.508,252.23
1025,5,71.454,83.635,252.43
1026,5,71.565,83.542,252.14
1027,5,71.758,83.668,252.35
1028,5,72.482,83.483,251.43
1029,5,72.772,83.528,251.32
1030,5,72.153,83.745,252.33
1031,5,72.529,83.804,252.28
1032,5,72.107,83.846,252.65
1033,5,72.491,83.904,252.62
1034,5,72.665,83.996,252.83
1035,5,70.498,83.857,254.27
1036,5,71.767,84.195,254.31
1037,5,72.347,83.963,252.89
1038,5,72.532,84.054,253.12
1039,5,72.135,84.25,254.29
1040,8,76.941,84.082,241.9
1041,8,77.357,84.102,241.88
1042,5,77.353,84.075,242.29
1043,8,78.184,84.163,242.29
1044,5,76.968,84.034,242.71
1045,5,77.372,84.067,242.7
1046,8,78.184,84.165,242.69
1047,8,78.575,84.228,242.29
1048,8,78.565,84.232,242.68
1049,6,78.453,84.335,244.23
1050,6,78.678,84.401,244.41
1051,6,78.726,84.376,244.09
1052,5,75.487,83.979,249.22
1053,5,75.77,84.046,249.08
1054,5,75.803,84.094,249.5
1055,5,76.155,84.153,249.1
1056,7,77.347,84.561,251.09
1057,7,77.703,84.644,251.07
1058,7,77.325,84.591,251.48
1059,7,77.665,84.667,251.45
1060,2,65.47,86.324,242.74
1061,2,65.532,86.387,242.48
1062,2,65.233,86.494,242.66
1063,2,65.349,86.251,243.12
1064,3,64.982,85.104,245.95
1065,3,65.337,85.001,245.89
1066,3,62.005,91.512,253.76
1067,2,66.988,94.926,250.65
1068,3,62.049,91.807,253.92
1069,3,61.871,91.626,254.07
1070,2,63.808,94.23,253.49
1071,2,63.944,94.333,253.77
1072,2,63.667,94.42,253.62
1073,2,64.125,94.143,253.58
1074,2,64.635,93.936,254.32
1075,2,64.402,94.065,254.28
1076,2,66.186,94.127,253.43
1077,2,65.945,94.025,253.67
1078,2,66.208,94.066,253.72
1079,2,67.349,95.008,250.69
1080,2,67.126,94.873,251.03
1081,2,67.408,94.943,251.06
1082,8,82.961,85.159,246.87
1083,8,82.949,85.207,247.17
1084,8,82.956,85.264,247.54
1085,9,84.53,84.928,245.91
1086,9,84.543,84.977,246.3
1087,9,84.916,84.879,245.9
1088,9,84.947,84.924,246.3
1089,8,83.38,85.15,246.89
1090,9,82.832,98.026,247.63
1091,9,82.57,97.886,247.94
1092,9,82.971,97.933,247.92
1093,9,83.34,97.969,247.99
1094,8,81.332,85.859,252.25
1095,8,81.292,85.909,252.63
1096,8,81.498,85.986,252.82
1097,8,81.881,85.996,252.41
1098,8,81.578,85.953,252.5
1099,8,81.792,86.026,252.71
1100,9,82.162,97.765,248.7
1101,9,82.526,97.717,248.67
1102,9,82.141,97.753,249.09
1103,9,82.492,97.679,249.05
1104,8,85.382,97.226,250.42
1105,8,85.741,97.223,250.42
1106,8,86.04,97.226,250.43
1107,8,85.329,97.29,250.14
1108,8,85.007,97.058,252.3
1109,8,85.386,96.976,252.3
1110,8,85.01,97.05,252.69
1111,8,85.371,96.952,252.69
1112,20,56.1,107.07,253.94
1113,20,56.491,107.12,253.84
1114,20,56.514,106.89,253.64
1115,20,56.242,106.9,253.68
1116,21,59.809,111.56,250.82
1117,21,59.537,111.56,250.87
1118,21,59.777,111.84,250.65
1119,21,59.37,111.81,250.73
1120,21,57.819,112.69,250.75
1121,21,58.047,112.5,250.77
1122,21,58.168,112.63,250.42
1123,21,57.871,112.72,250.46
1124,22,59.718,113.59,251.52
1125,22,60.027,113.65,251.4
1126,22,60.164,113.49,251.18
1127,22,60.21,113.87,251.56
1128,21,68.321,122.79,230.67
1129,21,68.58,122.69,230.68
1130,21,68.562,122.67,231.09
1131,21,68.864,122.56,230.67
1132,21,72.51,120.97,230.67
1133,21,72.496,121,231.09
1134,21,72.826,121.11,230.68
1135,21,72.811,121.13,231.09
1136,21,70.738,121.63,233.29
1137,21,70.978,121.52,233.44
1138,21,70.762,121.64,233.61
1139,21,70.281,122,234.66
1140,21,70.298,122.03,235.02
1141,21,70.548,121.9,235.06
1142,21,71.451,121.59,237.02
1143,21,71.251,121.79,237.05
1144,21,71.48,121.64,237.29
1145,21,71.32,121.87,237.43
1146,21,72.112,121.11,238.29
1147,21,71.971,121.47,238.33
1148,18,72.853,120.17,240.69
1149,18,72.846,120.17,241.08
1150,21,72.173,121.15,238.66
1151,21,72.09,121.52,238.68
1152,18,72.515,121.91,239.99
1153,18,70.973,123.09,239.89
1154,18,71.297,122.95,239.53
1155,18,71.32,123.02,239.92
1156,18,71.613,122.94,239.95
1157,18,72.653,120.44,240.69
1158,18,72.61,121.95,240.25
1159,18,72.65,120.44,241.08
1160,19,82.284,116.74,237.14
1161,19,82.607,116.65,237.14
1162,19,82.192,116.69,237.51
1163,19,82.585,116.6,237.5
1164,19,83.539,116.87,238.43
1165,19,83.236,116.78,238.61
1166,19,83.483,116.93,238.72
1167,19,83.176,116.83,238.87
1168,19,76.603,122.51,239.08
1169,19,76.693,122.45,239.39
1170,19,76.948,122.62,239.12
1171,19,77.324,122.67,239.12
1172,19,78.932,122.48,239.46
1173,19,79.222,122.42,239.61
1174,19,78.513,122.57,239.48
1175,19,78.504,122.57,239.88
1176,18,83.307,117.55,240.61
1177,18,83.489,117.68,240.81
1178,18,83.192,117.61,240.88
1179,18,83.355,117.73,241.1
1180,6,79.752,98.481,249.9
1181,6,79.775,98.497,250.29
1182,6,80.119,98.498,249.93
1183,6,80.129,98.536,250.31
1184,6,82.087,100.29,250.33
1185,6,82.122,100.68,250.34
1186,6,82.139,101.06,250.33
1187,6,82.056,100.65,250.73
1188,3,84.932,99.833,249.09
1189,3,85.117,100.03,249.26
1190,3,85.216,99.914,248.95
1191,3,85.383,100.18,249.11
1192,5,83.794,99.876,251.06
1193,5,83.962,100.07,251.21
1194,5,83.999,100.02,250.9
1195,6,85.3,102.19,250.19
1196,6,85.207,102.16,250.47
1197,6,85.178,102.42,250.44
1198,6,84.308,104.31,251.21
1199,5,83.278,98.961,251.94
1200,5,83.381,99.334,251.91
1201,5,83.328,98.963,252.3
1202,5,83.391,99.352,252.29
1203,7,84.686,101.85,251.54
1204,7,84.529,101.85,251.78
1205,7,84.683,102.22,251.53
1206,7,84.527,102.24,251.77
1207,7,84.324,102.63,251.99
1208,7,83.935,102.68,252.43
1209,7,84.139,102.64,252.22
1210,7,84.281,103.02,251.96
1211,6,84.3,103.83,251.6
1212,6,84.231,104.17,251.48
1213,6,84.4,104.01,251.29
1214,6,81.411,105.76,251.13
1215,6,81.77,105.91,251
1216,6,81.809,105.68,250.81
1217,6,81.558,105.61,250.92
1218,6,82.55,105.95,250.98
1219,6,82.541,105.79,250.77
1220,6,82.921,105.86,251.14
1221,6,82.891,105.73,250.84
1222,6,83.167,105.54,252.43
1223,7,82.931,106.61,252.75
1224,7,82.891,107,252.76
1225,6,82.302,104.62,253.62
1226,6,81.998,104.46,253.69
1227,6,82.075,104.69,253.81
1228,7,82.944,106.62,253.12
1229,7,82.965,107,253.14
1230,6,83.298,105.34,252.24
1231,6,83.216,105.62,252.12
1232,17,72.919,119.5,245.93
1233,17,73.205,119.63,245.94
1234,17,72.939,119.47,246.3
1235,17,73.208,119.64,246.31
1236,21,62.465,111.87,252.36
1237,21,62.655,112.17,252.29
1238,21,62.638,111.82,252.71
1239,21,62.758,112.05,252.56
1240,21,62.748,112.45,252.14
1241,21,63.001,112.21,252.71
1242,22,61.753,114.75,251.72
1243,22,62.14,114.72,251.77
1244,22,61.743,115.07,251.91
1245,22,62.154,114.97,251.99
1246,17,63.351,115,253.15
1247,17,63.733,114.99,253.17
1248,17,63.358,114.98,253.49
1249,17,63.743,114.98,253.51
1250,16,68.762,117.21,251.42
1251,16,68.928,117.41,251.59
1252,16,68.71,117.27,251.75
1253,17,78.892,119.47,244.28
1254,17,79.239,119.04,244.28
1255,17,79.44,119.09,244.01
1256,17,79.166,119.44,244.13
1257,17,76.688,122.11,244.4
1258,17,76.881,122.24,244.23
1259,17,76.816,122.34,244.51
1260,16,76.881,119.33,245.5
1261,16,77.172,119.19,245.69
1262,16,76.954,119.43,245.85
1263,16,77.185,119.23,246.02
1264,16,77.186,119.88,246.82
1265,16,77.336,120.27,246.7
1266,16,77.25,119.91,247.15
1267,16,77.377,120.29,247.13
1268,16,77.504,119.21,247.52
1269,16,77.758,119,247.52
1270,16,77.516,119.24,247.92
1271,16,77.758,119.02,247.92
1272,16,77.344,119.55,247.92
1273,16,77.285,119.93,247.54
1274,16,77.285,119.94,247.93
1275,17,75.1,120.55,245.32
1276,17,74.815,120.44,245.4
1277,17,74.937,120.73,245.53
1278,17,81.556,117.99,243.16
1279,17,81.855,117.91,243.13
1280,17,81.464,117.96,243.54
1281,17,81.821,117.88,243.51
1282,17,83.505,118.04,243.07
1283,18,83.821,118.17,243.1
1284,17,84.117,118.3,243.09
1285,17,83.516,118.03,243.37
1286,18,83.905,118.05,244.55
1287,18,84.18,118.13,244.69
1288,18,84.518,118.27,244.71
1289,18,84.793,118.38,244.75
1290,17,84.759,118.42,244.47
1291,18,85.057,118.49,244.66
1292,18,85.703,118.69,244.73
1293,17,85.988,118.77,244.76
1294,16,80.264,117.95,245.58
1295,16,80.596,117.84,245.53
1296,16,80.934,117.74,245.5
1297,16,80.945,117.67,245.92
1298,17,83.747,117.83,245.5
1299,18,83.988,117.98,245.15
1300,17,84.085,117.94,245.53
1301,17,83.77,117.77,245.89
1302,17,84.101,117.88,245.92
1303,18,85.379,118.52,245.09
1304,17,85.693,118.34,246.37
1305,18,85.754,118.63,245.1
1306,17,85.392,118.18,246.69
1307,17,85.734,118.27,246.74
1308,17,86.082,118.36,246.78
1309,17,84.535,116.87,253.89
1310,16,74.608,119.68,250.54
1311,16,74.965,119.72,250.59
1312,16,74.952,119.91,250.37
1313,16,74.955,119.52,250.8
1314,15,76.554,119.92,249.92
1315,16,75.755,119.39,251.08
1316,16,77.346,119.56,248.31
1317,16,76.861,120.26,249.08
1318,16,77.008,120.35,248.76
1319,15,76.902,119.88,249.52
1320,15,79.126,118.33,249.9
1321,15,78.845,118.45,249.89
1322,15,79.107,118.33,250.31
1323,15,79.372,118.22,250.3
1324,15,77.458,119.15,250.32
1325,15,77.734,118.97,250.33
1326,15,77.215,119.33,250.27
1327,15,77.034,119.57,249.94
1328,15,77.072,119.64,249.68
1329,15,77.355,119.12,250.74
1330,16,76.506,120.61,249.06
1331,16,76.878,120.64,248.68
1332,16,75.492,119.21,251.32
1333,16,75.77,119.08,251.6
1334,16,75.79,119.23,251.35
1335,15,76.56,118.76,252.47
1336,14,79,118.27,251.52
1337,14,78.968,118.24,251.91
1338,14,79.315,118.16,251.5
1339,14,79.332,118.11,251.91
1340,15,76.892,118.85,252.18
1341,15,77.181,118.81,252.13
1342,15,76.947,118.66,252.74
1343,14,77.323,118.61,252.7
1344,14,77.708,118.52,252.68
1345,14,77.919,118.41,252.88
1346,14,77.617,118.47,252.97
1347,13,79.407,117.5,254.36
1348,13,79.518,117.56,254.06
1349,13,79.215,117.64,254.17
1350,13,79.316,117.69,253.87
1351,15,80.774,117.61,249.5
1352,15,81.053,117.51,249.5
1353,15,80.77,117.61,249.9
1354,15,81.046,117.51,249.9
1355,14,82.057,117.23,251.08
1356,15,82.377,117.21,250.74
1357,15,82.659,117.19,250.75
1358,15,82.973,117.18,250.76
1359,14,82.361,117.19,251.14
1360,15,82.649,117.17,251.14
1361,16,83.772,117.36,249.1
1362,16,83.777,117.32,249.51
1363,16,84.148,117.43,249.11
1364,16,84.167,117.4,249.51
1365,17,85.732,117.89,248.74
1366,16,86.081,117.96,248.79
1367,16,85.976,117.99,248.49
1368,17,85.77,117.83,249.12
1369,14,82.036,117.23,251.39
1370,14,82.274,117.18,251.55
1371,16,84.064,117.18,251.61
1372,16,84.279,117.22,251.4
1373,16,84.355,117.19,251.71
1374,14,83.749,117.08,252.3
1375,14,83.369,117.03,252.68
1376,14,83.762,117.03,252.68
1377,14,83.369,116.98,253.07
1378,17,84.558,116.95,253.48
1379,17,84.958,116.98,253.47
1380,17,84.96,116.9,253.84
1381,19,73.857,123.75,237.79
1382,13,97.953,73.576,226.33
1383,13,98.106,73.349,226.29
1384,13,97.96,73.589,226.06
1385,14,98.704,72.339,227.47
1386,14,98.704,72.343,227.87
1387,12,93.78,78.171,226.73
1388,12,93.585,78.371,226.55
1389,12,93.559,78.337,226.87
1390,10,89.12,81.517,227.94
1391,10,89.149,81.551,227.67
1392,10,88.869,81.681,227.89
1393,10,89.008,81.466,228.72
1394,10,89.29,81.304,228.7
1395,11,90.73,80.744,226.74
1396,11,90.971,80.592,226.69
1397,11,91.003,80.682,226.31
1398,11,90.767,80.797,226.47
1399,11,90.683,80.683,227.1
1400,11,90.95,80.505,227.1
1401,10,90.44,80.868,227.05
1402,10,90.178,81.044,227.12
1403,10,90.394,80.828,227.35
1404,10,89.548,81.152,228.74
1405,12,93.092,79.12,225.52
1406,12,93.306,78.93,225.48
1407,12,93.387,79.014,225.11
1408,12,93.148,79.177,225.26
1409,14,98.571,72.594,229.08
1410,14,98.402,72.855,229.08
1411,14,98.581,72.602,229.47
1412,14,98.412,72.861,229.48
1413,14,98.755,72.39,230.21
1414,14,98.435,72.881,230.27
1415,14,98.118,73.355,230.25
1416,14,98.27,73.13,230.26
1417,13,97.095,74.748,230.25
1418,14,97.271,74.526,230.27
1419,13,96.923,74.958,230.25
1420,13,96.736,75.173,230.2
1421,14,97.624,74.058,230.27
1422,14,97.444,74.299,230.27
1423,14,98.761,72.401,230.48
1424,14,98.113,73.399,230.64
1425,13,97.122,74.767,230.61
1426,14,97.301,74.545,230.66
1427,12,95.358,76.586,229.42
1428,12,95.153,76.777,229.26
1429,12,94.962,76.983,229.42
1430,12,95.168,76.792,229.59
1431,12,94.16,77.836,230.24
1432,12,93.78,78.15,230.24
1433,12,93.984,78.002,230.4
1434,12,93.773,78.205,230.65
1435,12,94.672,77.492,231.07
1436,12,94.877,77.3,231.08
1437,12,95.078,77.102,231.07
1438,12,94.708,77.524,231.42
1439,13,94.567,77.737,231.85
1440,13,94.776,77.583,232.01
1441,13,96.341,75.575,229.8
1442,13,96.142,75.801,229.83
1443,13,96.365,75.582,230.07
1444,13,96.281,75.922,231.46
1445,13,96.467,75.71,231.48
1446,13,96.098,76.128,231.47
1447,13,94.803,77.629,232.32
1448,13,94.353,77.972,232.09
1449,10,89.003,81.428,229.1
1450,10,89.269,81.275,229.08
1451,11,91.506,79.908,229.08
1452,11,91.268,80.065,229.08
1453,11,91.502,79.898,229.48
1454,11,91.261,80.055,229.48
1455,10,90.761,80.349,230.27
1456,10,90.523,80.491,230.27
1457,10,90.765,80.353,230.65
1458,10,91.004,80.213,230.66
1459,9,86.709,82.692,229.88
1460,9,86.702,82.678,230.28
1461,9,86.951,82.545,230.27
1462,9,86.435,82.819,230.28
1463,9,86.697,82.67,230.68
1464,9,86.946,82.537,230.68
1465,9,86.43,82.811,230.68
1466,9,86.694,82.667,231.08
1467,9,87.504,82.243,231.47
1468,9,87.739,82.115,231.46
1469,9,87.513,82.252,231.88
1470,9,87.777,82.108,231.85
1471,9,87.975,81.98,231.41
1472,9,87.985,81.984,231.68
1473,10,89.351,81.299,233.05
1474,10,89.352,81.352,233.48
1475,11,91.93,79.92,233.42
1476,11,91.676,80.075,233.47
1477,10,90.619,80.657,233.44
1478,10,90.415,80.785,233.6
1479,10,90.903,80.507,233.46
1480,10,89.559,81.159,232.89
1481,10,89.8,81.043,233.04
1482,11,91.41,80.225,233.46
1483,11,91.951,79.951,233.7
1484,12,92.469,79.67,233.88
1485,10,90.708,80.666,233.85
1486,10,91.505,80.297,234.26
1487,11,91.752,80.162,234.28
1488,10,91.541,80.341,234.62
1489,11,91.794,80.208,234.67
1490,9,88.416,82.011,234.4
1491,9,88.175,82.178,234.67
1492,9,88.447,82.04,234.71
1493,9,88.207,82.219,235.06
1494,12,92.722,79.502,233.83
1495,11,92.748,79.537,234.1
1496,11,93.303,79.301,234.68
1497,11,93.569,79.177,234.9
1498,11,93.378,79.332,235.06
1499,11,93.614,79.213,235.22
1500,12,95.677,78.088,237.09
1501,12,95.72,78.129,237.47
1502,12,95.896,77.903,237.07
1503,12,95.94,77.94,237.43
1504,12,96.907,77.715,239.88
1505,12,96.41,78.028,239.61
1506,12,96.453,78.072,239.91
1507,12,96.682,77.884,239.87
1508,10,89.379,81.733,235.85
1509,10,90.582,81.333,237.06
1510,10,90.833,81.23,237.21
1511,10,90.348,81.541,237.43
1512,10,90.604,81.412,237.46
1513,10,89.104,81.882,235.86
1514,10,89.139,81.932,236.22
1515,10,89.395,81.804,236.26
1516,10,88.714,82.31,237.02
1517,10,88.459,82.451,237.1
1518,10,88.75,82.348,237.3
1519,11,93.234,80.437,239.93
1520,11,95.368,79.017,240.27
1521,11,94.954,79.312,240.26
1522,11,95.189,79.19,240.43
1523,11,95.464,79.06,240.68
1524,11,95.235,79.24,240.73
1525,11,95.526,79.118,241.04
1526,11,95.298,79.3,241.09
1527,10,93.003,80.678,240.25
1528,10,93.283,80.502,240.29
1529,10,93.109,80.715,240.63
1530,12,95.939,79.151,242.12
1531,12,96.17,79.029,242.27
1532,12,95.997,79.21,242.43
1533,12,96.729,79.118,243.73
1534,12,96.969,79.003,243.88
1535,12,96.544,79.294,243.89
1536,12,96.79,79.176,244.04
1537,11,87.689,84.89,252.69
1538,11,90.102,84.048,253.1
1539,11,90.189,84.075,253.48
1540,11,89.768,84.148,253.1
1541,11,89.806,84.188,253.49
1542,16,103.89,75.083,245.88
1543,16,103.66,75.257,245.92
1544,16,103.95,75.128,246.24
1545,16,103.72,75.303,246.29
1546,14,100.37,77.181,244.9
1547,14,100.18,77.376,245.06
1548,14,100.44,77.257,245.21
1549,15,103.37,75.855,247.87
1550,15,103.19,76.035,248.02
1551,15,103.64,75.644,247.92
1552,19,106.61,72.58,247.06
1553,19,106.41,72.824,247.13
1554,19,106.61,72.637,247.5
1555,19,106.43,72.853,247.51
1556,17,104.37,75.161,249.89
1557,17,104.17,75.353,249.89
1558,17,104.37,75.165,250.28
1559,17,104.58,74.971,250.29
1560,15,103.45,75.857,248.3
1561,14,102.71,76.749,249.44
1562,14,102.73,76.78,249.7
1563,14,102.92,76.599,249.86
1564,18,106.64,72.682,251.09
1565,18,106.64,72.673,251.49
1566,18,106.45,72.898,251.49
1567,11,87.097,85.104,252.28
1568,11,87.362,84.983,252.29
1569,11,87.133,85.142,252.64
